pos,SRR,low_mean,mean,high_mean,2,max,min,3,1,num_reads
65,SRR23143797,31.4525,31.6153,31.778,Max,31.6966,31.5339,Min,Mean,-9
66,SRR23143797,31.6102,31.7385,31.8668,Max,31.8027,31.6743,Min,Mean,2
67,SRR23143797,31.4969,31.542,31.5872,Max,31.5646,31.5194,Min,Mean,-3
68,SRR23143797,31.5386,31.652,31.7655,Max,31.7088,31.5953,Min,Mean,5
69,SRR23143797,31.3844,31.4354,31.4863,Max,31.4608,31.4099,Min,Mean,0
70,SRR23143797,31.3043,31.5709,31.8374,Max,31.7041,31.4376,Min,Mean,0
71,SRR23143797,31.0974,31.3552,31.613,Max,31.4841,31.2263,Min,Mean,-5
72,SRR23143797,31.2889,31.5193,31.7497,Max,31.6345,31.4041,Min,Mean,0
73,SRR23143797,31.2894,31.3209,31.3523,Max,31.3366,31.3052,Min,Mean,0
74,SRR23143797,31.3939,31.4111,31.4283,Max,31.4197,31.4025,Min,Mean,0
75,SRR23143797,30.9955,31.1749,31.3543,Max,31.2646,31.0852,Min,Mean,0
76,SRR23143797,30.9462,31.2583,31.5703,Max,31.4143,31.1023,Min,Mean,0
77,SRR23143797,30.5844,31.0333,31.4821,Max,31.2577,30.8088,Min,Mean,0
78,SRR23143797,30.7145,31.1582,31.602,Max,31.3801,30.9364,Min,Mean,0
79,SRR23143797,30.6128,31.0141,31.4154,Max,31.2148,30.8135,Min,Mean,0
80,SRR23143797,30.7171,31.1259,31.5347,Max,31.3303,30.9215,Min,Mean,0
81,SRR23143797,30.4627,30.8965,31.3302,Max,31.1133,30.6796,Min,Mean,0
82,SRR23143797,30.5916,31.0055,31.4193,Max,31.2124,30.7985,Min,Mean,1
83,SRR23143797,30.2639,30.7928,31.3217,Max,31.0572,30.5284,Min,Mean,-1
84,SRR23143797,30.3732,30.9451,31.517,Max,31.2311,30.6592,Min,Mean,0
85,SRR23143797,30.2604,30.7972,31.3339,Max,31.0655,30.5288,Min,Mean,1
86,SRR23143797,30.291,30.8846,31.4783,Max,31.1815,30.5878,Min,Mean,-1
87,SRR23143797,30.0366,30.7114,31.3861,Max,31.0487,30.374,Min,Mean,0
88,SRR23143797,29.9745,30.7568,31.5391,Max,31.148,30.3657,Min,Mean,0
89,SRR23143797,29.8758,30.5917,31.3077,Max,30.9497,30.2337,Min,Mean,5
90,SRR23143797,29.88,30.6961,31.5122,Max,31.1042,30.288,Min,Mean,-5
91,SRR23143797,29.7153,30.499,31.2826,Max,30.8908,30.1071,Min,Mean,0
92,SRR23143797,29.7257,30.5387,31.3517,Max,30.9452,30.1322,Min,Mean,0
93,SRR23143797,29.5881,30.4053,31.2224,Max,30.8138,29.9967,Min,Mean,2
94,SRR23143797,29.6126,30.503,31.3935,Max,30.9483,30.0578,Min,Mean,0
95,SRR23143797,29.6176,30.3718,31.126,Max,30.7489,29.9947,Min,Mean,-2
96,SRR23143797,29.6492,30.4521,31.255,Max,30.8536,30.0507,Min,Mean,2
97,SRR23143797,29.456,30.308,31.1601,Max,30.7341,29.882,Min,Mean,-2
98,SRR23143797,29.3852,30.3636,31.342,Max,30.8528,29.8744,Min,Mean,0
99,SRR23143797,29.3245,30.2631,31.2018,Max,30.7325,29.7938,Min,Mean,0
100,SRR23143797,29.2209,30.283,31.345,Max,30.814,29.752,Min,Mean,0
101,SRR23143797,29.0159,30.1017,31.1874,Max,30.6445,29.5588,Min,Mean,0
102,SRR23143797,28.6556,30.0177,31.3797,Max,30.6987,29.3366,Min,Mean,0
103,SRR23143797,28.5032,29.8298,31.1565,Max,30.4932,29.1665,Min,Mean,0
104,SRR23143797,28.5411,29.8735,31.2058,Max,30.5396,29.2073,Min,Mean,0
105,SRR23143797,28.7313,29.7908,30.8504,Max,30.3206,29.261,Min,Mean,0
106,SRR23143797,29.0299,29.8384,30.647,Max,30.2427,29.4342,Min,Mean,0
107,SRR23143797,29.1724,29.7293,30.2862,Max,30.0077,29.4509,Min,Mean,0
108,SRR23143797,29.1642,29.8492,30.5342,Max,30.1917,29.5067,Min,Mean,0
109,SRR23143797,29.0532,29.8457,30.6381,Max,30.2419,29.4494,Min,Mean,0
110,SRR23143797,29.0748,29.932,30.7892,Max,30.3606,29.5034,Min,Mean,0
111,SRR23143797,29.0295,29.8755,30.7216,Max,30.2986,29.4525,Min,Mean,0
112,SRR23143797,28.9555,29.9178,30.8801,Max,30.399,29.4367,Min,Mean,0
113,SRR23143797,28.9052,29.8105,30.7158,Max,30.2631,29.3578,Min,Mean,0
114,SRR23143797,28.7759,29.7904,30.805,Max,30.2977,29.2832,Min,Mean,2
115,SRR23143797,28.7387,29.751,30.7633,Max,30.2571,29.2448,Min,Mean,-2
116,SRR23143797,28.883,29.8154,30.7479,Max,30.2816,29.3492,Min,Mean,0
117,SRR23143797,28.9264,29.7502,30.5739,Max,30.1621,29.3383,Min,Mean,0
118,SRR23143797,28.9922,29.7754,30.5585,Max,30.167,29.3838,Min,Mean,0
119,SRR23143797,28.9471,29.7631,30.579,Max,30.171,29.3551,Min,Mean,0
120,SRR23143797,28.9265,29.8549,30.7833,Max,30.3191,29.3907,Min,Mean,4
121,SRR23143797,28.9617,29.8423,30.7229,Max,30.2826,29.402,Min,Mean,-4
122,SRR23143797,28.9419,29.8632,30.7846,Max,30.3239,29.4026,Min,Mean,2
123,SRR23143797,29.0076,29.8271,30.6466,Max,30.2369,29.4173,Min,Mean,-2
124,SRR23143797,28.8207,29.7868,30.7529,Max,30.2698,29.3038,Min,Mean,1
125,SRR23143797,28.7697,29.7227,30.6758,Max,30.1993,29.2462,Min,Mean,-1
126,SRR23143797,28.7134,29.7438,30.7741,Max,30.2589,29.2286,Min,Mean,3
127,SRR23143797,28.719,29.7115,30.704,Max,30.2078,29.2153,Min,Mean,-3
128,SRR23143797,28.691,29.7014,30.7118,Max,30.2066,29.1962,Min,Mean,0
129,SRR23143797,28.6671,29.662,30.6568,Max,30.1594,29.1646,Min,Mean,2
130,SRR23143797,28.622,29.7006,30.7792,Max,30.2399,29.1613,Min,Mean,5
131,SRR23143797,28.6378,29.6999,30.762,Max,30.231,29.1689,Min,Mean,-7
132,SRR23143797,28.6433,29.7113,30.7794,Max,30.2453,29.1773,Min,Mean,2
133,SRR23143797,28.6438,29.7341,30.8243,Max,30.2792,29.1889,Min,Mean,2
134,SRR23143797,28.6392,29.735,30.8307,Max,30.2829,29.1871,Min,Mean,-1
135,SRR23143797,28.5732,29.7028,30.8324,Max,30.2676,29.138,Min,Mean,2
136,SRR23143797,28.3026,29.6193,30.936,Max,30.2777,28.961,Min,Mean,-4
137,SRR23143797,28.2679,29.6206,30.9732,Max,30.2969,28.9443,Min,Mean,-1
138,SRR23143797,28.0962,29.5683,31.0404,Max,30.3044,28.8322,Min,Mean,5
139,SRR23143797,27.9418,29.481,31.0203,Max,30.2507,28.7114,Min,Mean,-5
140,SRR23143797,28.0522,29.5102,30.9682,Max,30.2392,28.7812,Min,Mean,0
141,SRR23143797,28.1778,29.5486,30.9194,Max,30.234,28.8632,Min,Mean,3
142,SRR23143797,28.2822,29.5949,30.9076,Max,30.2512,28.9385,Min,Mean,-3
143,SRR23143797,28.3936,29.6351,30.8765,Max,30.2558,29.0143,Min,Mean,23090
144,SRR23143797,28.4966,29.5255,30.5545,Max,30.04,29.0111,Min,Mean,-23090
145,SRR23143797,28.37,29.6379,30.9058,Max,30.2718,29.0039,Min,Mean,0
146,SRR23143797,28.0698,29.5665,31.0632,Max,30.3149,28.8181,Min,Mean,0
147,SRR23143797,27.9242,29.5257,31.1273,Max,30.3265,28.725,Min,Mean,0
148,SRR23143797,27.6621,29.4341,31.206,Max,30.32,28.5481,Min,Mean,0
149,SRR23143797,27.4978,29.3808,31.2639,Max,30.3224,28.4393,Min,Mean,2
150,SRR23143797,26.1006,28.2315,30.3624,Max,29.2969,27.166,Min,Mean,804178
0,SRR23143796,32.5758,32.6032,32.6307,Max,32.617,32.5895,Min,Mean,0
1,SRR23143796,32.2063,32.8324,33.4584,Max,33.1454,32.5193,Min,Mean,10
2,SRR23143796,32.633,32.843,33.053,Max,32.948,32.738,Min,Mean,-10
3,SRR23143796,32.641,32.9845,33.328,Max,33.1562,32.8127,Min,Mean,0
4,SRR23143796,32.5417,32.5443,32.5469,Max,32.5456,32.543,Min,Mean,0
5,SRR23143796,32.7897,33.1875,33.5853,Max,33.3864,32.9886,Min,Mean,0
6,SRR23143796,32.8408,33.1131,33.3853,Max,33.2492,32.977,Min,Mean,0
7,SRR23143796,32.7631,33.1752,33.5873,Max,33.3812,32.9691,Min,Mean,0
8,SRR23143796,32.9532,33.1351,33.3169,Max,33.226,33.0441,Min,Mean,0
9,SRR23143796,32.8499,33.2372,33.6245,Max,33.4309,33.0436,Min,Mean,0
10,SRR23143796,32.9796,33.2333,33.487,Max,33.3602,33.1065,Min,Mean,0
11,SRR23143796,32.837,33.2483,33.6596,Max,33.454,33.0426,Min,Mean,0
12,SRR23143796,32.8766,33.1918,33.507,Max,33.3494,33.0342,Min,Mean,0
13,SRR23143796,32.8531,33.2424,33.6317,Max,33.437,33.0478,Min,Mean,0
14,SRR23143796,32.7972,33.1524,33.5076,Max,33.33,32.9748,Min,Mean,0
15,SRR23143796,32.9159,33.2229,33.5299,Max,33.3764,33.0694,Min,Mean,0
16,SRR23143796,32.7621,33.1389,33.5158,Max,33.3273,32.9505,Min,Mean,0
17,SRR23143796,32.8122,33.2157,33.6192,Max,33.4175,33.014,Min,Mean,0
18,SRR23143796,32.7098,33.1082,33.5066,Max,33.3074,32.909,Min,Mean,12320
19,SRR23143796,32.3545,33.0633,33.7722,Max,33.4178,32.7089,Min,Mean,-12320
20,SRR23143796,32.7415,33.092,33.4424,Max,33.2672,32.9167,Min,Mean,0
21,SRR23143796,32.7317,33.1427,33.5537,Max,33.3482,32.9372,Min,Mean,0
22,SRR23143796,32.5509,32.9983,33.4457,Max,33.222,32.7746,Min,Mean,0
23,SRR23143796,32.5603,33.0651,33.5698,Max,33.3174,32.8127,Min,Mean,0
24,SRR23143796,32.4306,32.9213,33.4121,Max,33.1667,32.6759,Min,Mean,0
25,SRR23143796,32.5586,32.9909,33.4232,Max,33.2071,32.7747,Min,Mean,0
26,SRR23143796,32.3772,32.8645,33.3518,Max,33.1081,32.6209,Min,Mean,0
27,SRR23143796,32.3486,32.8575,33.3664,Max,33.112,32.6031,Min,Mean,0
28,SRR23143796,32.1848,32.7239,33.2631,Max,32.9935,32.4544,Min,Mean,0
29,SRR23143796,32.2038,32.704,33.2042,Max,32.9541,32.4539,Min,Mean,0
30,SRR23143796,32.0712,32.4997,32.9282,Max,32.7139,32.2855,Min,Mean,0
31,SRR23143796,32.0054,32.5646,33.1237,Max,32.8441,32.285,Min,Mean,0
32,SRR23143796,31.6651,32.2551,32.845,Max,32.55,31.9601,Min,Mean,0
33,SRR23143796,31.8276,32.3921,32.9567,Max,32.6744,32.1099,Min,Mean,0
34,SRR23143796,31.7073,32.1641,32.6208,Max,32.3924,31.9357,Min,Mean,0
35,SRR23143796,31.606,32.2062,32.8064,Max,32.5063,31.9061,Min,Mean,0
36,SRR23143796,32.1057,32.1379,32.1702,Max,32.1541,32.1218,Min,Mean,0
37,SRR23143796,31.2137,32.0971,32.9806,Max,32.5389,31.6554,Min,Mean,0
38,SRR23143796,31.6446,32.1359,32.6272,Max,32.3815,31.8902,Min,Mean,0
39,SRR23143796,31.4037,32.0303,32.6569,Max,32.3436,31.717,Min,Mean,0
40,SRR23143796,31.2976,31.8456,32.3936,Max,32.1196,31.5716,Min,Mean,11693
41,SRR23143796,31.5072,31.8384,32.1697,Max,32.0041,31.6728,Min,Mean,-11693
42,SRR23143796,31.4636,31.8927,32.3219,Max,32.1073,31.6782,Min,Mean,0
43,SRR23143796,31.4849,31.7508,32.0167,Max,31.8838,31.6179,Min,Mean,0
44,SRR23143796,31.2497,31.7263,32.2029,Max,31.9646,31.488,Min,Mean,0
45,SRR23143796,31.1295,31.5364,31.9433,Max,31.7398,31.3329,Min,Mean,0
46,SRR23143796,31.2216,31.5327,31.8439,Max,31.6883,31.3772,Min,Mean,0
47,SRR23143796,31.0469,31.4645,31.8821,Max,31.6733,31.2557,Min,Mean,0
48,SRR23143796,30.9143,31.4931,32.0718,Max,31.7824,31.2037,Min,Mean,0
49,SRR23143796,30.8647,31.3316,31.7985,Max,31.565,31.0981,Min,Mean,0
50,SRR23143796,30.9493,31.4346,31.9198,Max,31.6772,31.1919,Min,Mean,0
51,SRR23143796,30.8755,31.2695,31.6635,Max,31.4665,31.0725,Min,Mean,0
52,SRR23143796,30.93,31.4532,31.9763,Max,31.7147,31.1916,Min,Mean,0
53,SRR23143796,30.5773,31.1731,31.7689,Max,31.471,30.8752,Min,Mean,0
54,SRR23143796,30.7369,31.2945,31.8521,Max,31.5733,31.0157,Min,Mean,0
55,SRR23143796,30.6264,30.9117,31.1969,Max,31.0543,30.769,Min,Mean,0
56,SRR23143796,30.4851,31.2673,32.0495,Max,31.6584,30.8762,Min,Mean,0
57,SRR23143796,30.3405,30.9306,31.5208,Max,31.2257,30.6356,Min,Mean,0
58,SRR23143796,30.427,31.1771,31.9272,Max,31.5522,30.8021,Min,Mean,6129
59,SRR23143796,30.0023,30.8411,31.6799,Max,31.2605,30.4217,Min,Mean,-6129
60,SRR23143796,30.6368,31.2351,31.8335,Max,31.5343,30.936,Min,Mean,0
61,SRR23143796,30.0758,30.7541,31.4324,Max,31.0933,30.4149,Min,Mean,1
62,SRR23143796,30.2062,31.0707,31.9352,Max,31.5029,30.6384,Min,Mean,-1
63,SRR23143796,29.9083,30.6315,31.3546,Max,30.993,30.2699,Min,Mean,5981
64,SRR23143796,30.3411,30.9491,31.5571,Max,31.2531,30.6451,Min,Mean,-5981
65,SRR23143796,30.1754,30.4746,30.7738,Max,30.6242,30.325,Min,Mean,0
66,SRR23143796,30.3066,30.8787,31.4508,Max,31.1648,30.5927,Min,Mean,0
67,SRR23143796,29.7139,30.3974,31.0809,Max,30.7391,30.0557,Min,Mean,0
68,SRR23143796,30.1035,30.8036,31.5037,Max,31.1536,30.4535,Min,Mean,0
69,SRR23143796,29.9287,30.2982,30.6677,Max,30.4829,30.1135,Min,Mean,0
70,SRR23143796,30.1233,30.6486,31.174,Max,30.9113,30.3859,Min,Mean,0
71,SRR23143796,29.705,30.0867,30.4684,Max,30.2776,29.8959,Min,Mean,0
72,SRR23143796,29.9272,30.5105,31.0939,Max,30.8022,30.2189,Min,Mean,0
73,SRR23143796,29.7347,29.8876,30.0404,Max,29.964,29.8111,Min,Mean,0
74,SRR23143796,29.7696,30.3176,30.8655,Max,30.5915,30.0436,Min,Mean,0
75,SRR23143796,29.6631,29.7058,29.7485,Max,29.7271,29.6844,Min,Mean,0
76,SRR23143796,29.9528,29.9703,29.9877,Max,29.979,29.9615,Min,Mean,0
77,SRR23143796,29.0266,29.3188,29.6109,Max,29.4649,29.1727,Min,Mean,0
78,SRR23143796,29.244,29.7847,30.3255,Max,30.0551,29.5144,Min,Mean,0
79,SRR23143796,28.4622,29.0938,29.7254,Max,29.4096,28.778,Min,Mean,0
80,SRR23143796,28.8584,29.5549,30.2514,Max,29.9032,29.2067,Min,Mean,0
81,SRR23143796,27.83,28.8387,29.8475,Max,29.3431,28.3344,Min,Mean,0
82,SRR23143796,28.5081,29.3463,30.1845,Max,29.7654,28.9272,Min,Mean,0
83,SRR23143796,27.6786,28.6748,29.671,Max,29.1729,28.1767,Min,Mean,0
84,SRR23143796,27.8073,29.0463,30.2854,Max,29.6658,28.4268,Min,Mean,0
85,SRR23143796,27.3964,28.5062,29.616,Max,29.0611,27.9513,Min,Mean,0
86,SRR23143796,27.8372,28.9055,29.9738,Max,29.4397,28.3714,Min,Mean,0
87,SRR23143796,27.0411,28.2673,29.4935,Max,28.8804,27.6542,Min,Mean,0
88,SRR23143796,27.3393,28.7958,30.2522,Max,29.524,28.0675,Min,Mean,0
89,SRR23143796,26.8637,28.1105,29.3573,Max,28.7339,27.4871,Min,Mean,0
90,SRR23143796,27.2144,28.7406,30.2669,Max,29.5038,27.9775,Min,Mean,0
91,SRR23143796,26.4887,27.886,29.2833,Max,28.5846,27.1874,Min,Mean,10
92,SRR23143796,26.8455,28.3753,29.9051,Max,29.1402,27.6104,Min,Mean,-10
93,SRR23143796,26.264,27.6874,29.1108,Max,28.3991,26.9757,Min,Mean,12043
94,SRR23143796,26.2458,28.1078,29.9699,Max,29.0389,27.1768,Min,Mean,-12043
95,SRR23143796,25.9874,27.6677,29.3479,Max,28.5078,26.8275,Min,Mean,0
96,SRR23143796,26.4641,28.0683,29.6724,Max,28.8703,27.2662,Min,Mean,0
97,SRR23143796,25.8658,27.4025,28.9393,Max,28.1709,26.6342,Min,Mean,0
98,SRR23143796,26.0202,27.7947,29.5692,Max,28.682,26.9075,Min,Mean,0
99,SRR23143796,25.8164,27.3487,28.881,Max,28.1149,26.5826,Min,Mean,0
100,SRR23143796,26.1234,27.8279,29.5324,Max,28.6802,26.9757,Min,Mean,0
101,SRR23143796,25.4311,27.1486,28.8661,Max,28.0073,26.2899,Min,Mean,0
102,SRR23143796,25.3165,27.4825,29.6485,Max,28.5655,26.3995,Min,Mean,0
103,SRR23143796,24.7554,26.9291,29.1029,Max,28.016,25.8423,Min,Mean,0
104,SRR23143796,24.915,27.1968,29.4786,Max,28.3377,26.0559,Min,Mean,0
105,SRR23143796,24.724,26.6551,28.5863,Max,27.6207,25.6896,Min,Mean,0
106,SRR23143796,25.2503,27.0638,28.8773,Max,27.9705,26.157,Min,Mean,0
107,SRR23143796,25.4503,26.6445,27.8387,Max,27.2416,26.0474,Min,Mean,0
108,SRR23143796,25.8128,27.0353,28.2577,Max,27.6465,26.424,Min,Mean,0
109,SRR23143796,25.7685,26.762,27.7555,Max,27.2587,26.2652,Min,Mean,0
110,SRR23143796,26.0554,27.2897,28.524,Max,27.9069,26.6725,Min,Mean,0
111,SRR23143796,25.9565,26.9163,27.8761,Max,27.3962,26.4364,Min,Mean,1
112,SRR23143796,26.043,27.3872,28.7314,Max,28.0593,26.7151,Min,Mean,-1
113,SRR23143796,25.9144,27.0177,28.1211,Max,27.5694,26.466,Min,Mean,0
114,SRR23143796,25.8823,27.3749,28.8674,Max,28.1211,26.6286,Min,Mean,0
115,SRR23143796,25.5156,26.9154,28.3151,Max,27.6152,26.2155,Min,Mean,0
116,SRR23143796,25.7922,27.2763,28.7605,Max,28.0184,26.5343,Min,Mean,0
117,SRR23143796,25.7193,26.9607,28.2021,Max,27.5814,26.34,Min,Mean,0
118,SRR23143796,25.7479,27.2254,28.7028,Max,27.9641,26.4866,Min,Mean,0
119,SRR23143796,25.6172,26.9071,28.197,Max,27.5521,26.2622,Min,Mean,0
120,SRR23143796,25.9596,27.4032,28.8468,Max,28.125,26.6814,Min,Mean,0
121,SRR23143796,26.1149,27.0604,28.006,Max,27.5332,26.5877,Min,Mean,23
122,SRR23143796,26.1557,27.4941,28.8324,Max,28.1632,26.8249,Min,Mean,-23
123,SRR23143796,26.1891,27.1611,28.1331,Max,27.6471,26.6751,Min,Mean,0
124,SRR23143796,26.2507,27.5014,28.7521,Max,28.1267,26.8761,Min,Mean,0
125,SRR23143796,26.3201,27.2633,28.2065,Max,27.7349,26.7917,Min,Mean,5575
126,SRR23143796,26.2875,27.4098,28.5322,Max,27.971,26.8487,Min,Mean,-5575
127,SRR23143796,26.1063,27.3136,28.5209,Max,27.9172,26.7099,Min,Mean,0
128,SRR23143796,26.133,27.4414,28.7497,Max,28.0955,26.7872,Min,Mean,0
129,SRR23143796,26.162,27.2527,28.3435,Max,27.7981,26.7074,Min,Mean,0
130,SRR23143796,26.3406,27.5227,28.7048,Max,28.1137,26.9317,Min,Mean,0
131,SRR23143796,26.4766,27.3657,28.2548,Max,27.8103,26.9212,Min,Mean,0
132,SRR23143796,26.5335,27.5892,28.6449,Max,28.1171,27.0613,Min,Mean,0
133,SRR23143796,26.6427,27.3995,28.1564,Max,27.778,27.0211,Min,Mean,0
134,SRR23143796,26.6547,27.7098,28.7648,Max,28.2373,27.1822,Min,Mean,2
135,SRR23143796,26.8039,27.5008,28.1977,Max,27.8492,27.1523,Min,Mean,-2
136,SRR23143796,26.8185,27.7832,28.7478,Max,28.2655,27.3008,Min,Mean,1
137,SRR23143796,26.7553,27.5544,28.3534,Max,27.9539,27.1548,Min,Mean,-1
138,SRR23143796,26.8638,27.804,28.7443,Max,28.2742,27.3339,Min,Mean,0
139,SRR23143796,26.7905,27.6295,28.4685,Max,28.049,27.21,Min,Mean,0
140,SRR23143796,26.9955,27.7653,28.5351,Max,28.1502,27.3804,Min,Mean,0
141,SRR23143796,26.9487,27.645,28.3413,Max,27.9932,27.2969,Min,Mean,0
142,SRR23143796,27.1269,27.8137,28.5004,Max,28.157,27.4703,Min,Mean,0
143,SRR23143796,27.1189,27.7545,28.3902,Max,28.0724,27.4367,Min,Mean,5572
144,SRR23143796,27.2746,27.9418,28.609,Max,28.2754,27.6082,Min,Mean,-5572
145,SRR23143796,27.2571,27.846,28.4349,Max,28.1404,27.5515,Min,Mean,12170
146,SRR23143796,27.3182,27.9957,28.6732,Max,28.3344,27.6569,Min,Mean,-12170
147,SRR23143796,27.2883,27.9425,28.5967,Max,28.2696,27.6154,Min,Mean,0
148,SRR23143796,27.3351,28.0457,28.7563,Max,28.401,27.6904,Min,Mean,1
149,SRR23143796,27.2592,27.9668,28.6744,Max,28.3206,27.613,Min,Mean,-1
150,SRR23143796,27.2774,27.9712,28.665,Max,28.3181,27.6243,Min,Mean,1672444
0,SRR23143795,32.56,32.6032,32.6464,Max,32.6248,32.5816,Min,Mean,0
1,SRR23143795,32.2974,32.8896,33.4817,Max,33.1856,32.5935,Min,Mean,2
2,SRR23143795,32.6692,32.8634,33.0576,Max,32.9605,32.7663,Min,Mean,-2
3,SRR23143795,32.8259,33.0302,33.2345,Max,33.1324,32.9281,Min,Mean,0
4,SRR23143795,32.5757,32.614,32.6523,Max,32.6331,32.5949,Min,Mean,0
5,SRR23143795,32.8037,33.1721,33.5405,Max,33.3563,32.9879,Min,Mean,0
6,SRR23143795,32.7803,33.0953,33.4103,Max,33.2528,32.9378,Min,Mean,0
7,SRR23143795,32.7478,33.1629,33.578,Max,33.3704,32.9554,Min,Mean,0
8,SRR23143795,32.8939,33.1354,33.377,Max,33.2562,33.0146,Min,Mean,0
9,SRR23143795,32.8253,33.2317,33.6382,Max,33.435,33.0285,Min,Mean,0
10,SRR23143795,32.8798,33.1937,33.5077,Max,33.3507,33.0368,Min,Mean,0
11,SRR23143795,32.7056,33.1982,33.6907,Max,33.4444,32.9519,Min,Mean,0
12,SRR23143795,32.8037,33.1723,33.541,Max,33.3567,32.988,Min,Mean,0
13,SRR23143795,32.7521,33.2131,33.6742,Max,33.4437,32.9826,Min,Mean,0
14,SRR23143795,32.7844,33.1518,33.5193,Max,33.3355,32.9681,Min,Mean,0
15,SRR23143795,32.8103,33.1909,33.5714,Max,33.3811,33.0006,Min,Mean,0
16,SRR23143795,32.7284,33.1294,33.5305,Max,33.33,32.9289,Min,Mean,0
17,SRR23143795,32.7292,33.1879,33.6465,Max,33.4172,32.9586,Min,Mean,0
18,SRR23143795,32.655,33.1086,33.5623,Max,33.3355,32.8818,Min,Mean,10445
19,SRR23143795,32.1567,32.9822,33.8078,Max,33.395,32.5694,Min,Mean,-10445
20,SRR23143795,32.6719,33.0898,33.5077,Max,33.2988,32.8809,Min,Mean,0
21,SRR23143795,32.6389,33.1111,33.5833,Max,33.3472,32.875,Min,Mean,0
22,SRR23143795,32.5516,33.0111,33.4706,Max,33.2409,32.7813,Min,Mean,0
23,SRR23143795,32.5322,33.0312,33.5302,Max,33.2807,32.7817,Min,Mean,0
24,SRR23143795,32.3913,32.9141,33.437,Max,33.1756,32.6527,Min,Mean,0
25,SRR23143795,32.513,32.9458,33.3786,Max,33.1622,32.7294,Min,Mean,0
26,SRR23143795,32.3495,32.8477,33.3458,Max,33.0967,32.5986,Min,Mean,0
27,SRR23143795,32.3689,32.8437,33.3184,Max,33.081,32.6063,Min,Mean,0
28,SRR23143795,32.2709,32.7463,33.2216,Max,32.984,32.5086,Min,Mean,0
29,SRR23143795,32.2875,32.7256,33.1636,Max,32.9446,32.5065,Min,Mean,0
30,SRR23143795,32.0627,32.5015,32.9403,Max,32.7209,32.2821,Min,Mean,0
31,SRR23143795,32.0961,32.5939,33.0917,Max,32.8428,32.345,Min,Mean,0
32,SRR23143795,31.7838,32.3306,32.8774,Max,32.604,32.0572,Min,Mean,0
33,SRR23143795,31.8804,32.4282,32.976,Max,32.7021,32.1543,Min,Mean,0
34,SRR23143795,31.7282,32.218,32.7078,Max,32.4629,31.9731,Min,Mean,0
35,SRR23143795,31.5883,32.2243,32.8602,Max,32.5422,31.9063,Min,Mean,0
36,SRR23143795,32.1814,32.1885,32.1956,Max,32.192,32.185,Min,Mean,0
37,SRR23143795,31.3609,32.1478,32.9348,Max,32.5413,31.7543,Min,Mean,0
38,SRR23143795,31.7674,32.1842,32.6009,Max,32.3926,31.9758,Min,Mean,0
39,SRR23143795,31.401,32.0667,32.7324,Max,32.3996,31.7338,Min,Mean,0
40,SRR23143795,31.3977,31.9291,32.4605,Max,32.1948,31.6634,Min,Mean,10087
41,SRR23143795,31.58,31.9016,32.2232,Max,32.0624,31.7408,Min,Mean,-10087
42,SRR23143795,31.4922,31.9369,32.3816,Max,32.1593,31.7145,Min,Mean,0
43,SRR23143795,31.487,31.8119,32.1369,Max,31.9744,31.6495,Min,Mean,0
44,SRR23143795,31.2767,31.7706,32.2645,Max,32.0176,31.5236,Min,Mean,0
45,SRR23143795,31.2398,31.6345,32.0293,Max,31.8319,31.4371,Min,Mean,0
46,SRR23143795,31.2692,31.6077,31.9462,Max,31.777,31.4385,Min,Mean,0
47,SRR23143795,31.0896,31.5283,31.967,Max,31.7477,31.309,Min,Mean,0
48,SRR23143795,30.9836,31.5713,32.159,Max,31.8652,31.2774,Min,Mean,0
49,SRR23143795,30.929,31.4263,31.9236,Max,31.675,31.1776,Min,Mean,0
50,SRR23143795,31.0417,31.5166,31.9915,Max,31.754,31.2791,Min,Mean,0
51,SRR23143795,30.9232,31.3681,31.8131,Max,31.5906,31.1457,Min,Mean,0
52,SRR23143795,30.9349,31.5257,32.1164,Max,31.821,31.2303,Min,Mean,0
53,SRR23143795,30.6951,31.2861,31.8771,Max,31.5816,30.9906,Min,Mean,0
54,SRR23143795,30.7836,31.4016,32.0196,Max,31.7106,31.0926,Min,Mean,0
55,SRR23143795,30.717,31.0685,31.4201,Max,31.2443,30.8928,Min,Mean,0
56,SRR23143795,30.4836,31.3263,32.1689,Max,31.7476,30.905,Min,Mean,0
57,SRR23143795,30.4458,31.0439,31.642,Max,31.343,30.7448,Min,Mean,0
58,SRR23143795,30.3912,31.2102,32.0291,Max,31.6197,30.8007,Min,Mean,5059
59,SRR23143795,30.1118,30.9842,31.8567,Max,31.4205,30.548,Min,Mean,-5059
60,SRR23143795,30.6259,31.2814,31.9369,Max,31.6092,30.9537,Min,Mean,0
61,SRR23143795,30.1362,30.8744,31.6125,Max,31.2434,30.5053,Min,Mean,5
62,SRR23143795,30.2512,31.1328,32.0143,Max,31.5736,30.692,Min,Mean,-5
63,SRR23143795,30.1204,30.8039,31.4875,Max,31.1457,30.4622,Min,Mean,4941
64,SRR23143795,30.4142,31.0371,31.66,Max,31.3486,30.7257,Min,Mean,-4941
65,SRR23143795,30.3209,30.6937,31.0666,Max,30.8802,30.5073,Min,Mean,0
66,SRR23143795,30.1993,30.8951,31.5909,Max,31.243,30.5472,Min,Mean,0
67,SRR23143795,30.0023,30.6468,31.2914,Max,30.9691,30.3246,Min,Mean,0
